pleiades_url,geonames_url,match_type,distance,pleiades_locationPrecision,pleiades_featureTypes,geonames_featurecode
http://pleiades.stoa.org/places/315176,http://sws.geonames.org/2466965/,edh,0.463,precise,"settlement",PPL
http://pleiades.stoa.org/places/315152,http://sws.geonames.org/2473634/,edh,1.233,precise,"settlement",PPLA
http://pleiades.stoa.org/places/315072,http://sws.geonames.org/2467815/,edh,0.342,precise,"settlement",PPL
http://pleiades.stoa.org/places/315041,http://sws.geonames.org/2470483/,edh,0.104,precise,"settlement",PPL
http://pleiades.stoa.org/places/314943,http://sws.geonames.org/2467920/,edh,0.476,precise,"settlement",PPL
http://pleiades.stoa.org/places/314927,http://sws.geonames.org/2473184/,edh,0.217,precise,"settlement",PPL
http://pleiades.stoa.org/places/314921,http://sws.geonames.org/2468245/,edh,1.083,precise,"villa, theatre, circus, cemetery, bath, church, settlement, amphitheatre, port",PPL
http://pleiades.stoa.org/places/314887,http://sws.geonames.org/2472261/,edh,4.849,precise,"settlement",PPL
http://pleiades.stoa.org/places/314883,http://sws.geonames.org/2467914/,edh,1.186,precise,"bath",PPL
http://pleiades.stoa.org/places/305153,http://sws.geonames.org/2503901/,edh,17.937,precise,"settlement",PPL
http://pleiades.stoa.org/places/305153,http://sws.geonames.org/2503857/,edh,25.909,precise,"settlement",PPL
http://pleiades.stoa.org/places/305153,http://sws.geonames.org/2502959/,edh,12.091,precise,"settlement",PPL
http://pleiades.stoa.org/places/305153,http://sws.geonames.org/2481700/,edh,0.524,precise,"settlement",PPLA
http://pleiades.stoa.org/places/305150,http://sws.geonames.org/2503075/,edh,125.824,precise,"settlement",PPL
http://pleiades.stoa.org/places/305150,http://sws.geonames.org/2479596/,edh,0.153,precise,"settlement",PPL
http://pleiades.stoa.org/places/305140,http://sws.geonames.org/2484802/,edh,21.566,precise,"settlement",PPL
http://pleiades.stoa.org/places/305109,http://sws.geonames.org/2487452/,edh,0.569,precise,"settlement",PPLA
http://pleiades.stoa.org/places/305082,http://sws.geonames.org/2491300/,edh,2.564,precise,"settlement",PPL
http://pleiades.stoa.org/places/305068,http://sws.geonames.org/2499912/,edh,0.767,precise,"settlement, temple, theatre",PPL
http://pleiades.stoa.org/places/305039,http://sws.geonames.org/2495662/,edh,0.668,precise,"settlement",PPLA
http://pleiades.stoa.org/places/295374,http://sws.geonames.org/2487444/,edh,0.15,precise,"settlement",PPL
http://pleiades.stoa.org/places/295343,http://sws.geonames.org/2480447/,edh,0.352,precise,"settlement",PPL
http://pleiades.stoa.org/places/295334,http://sws.geonames.org/2500583/,edh,1.049,precise,"settlement",PPL
http://pleiades.stoa.org/places/295329,http://sws.geonames.org/2486508/,edh,0.506,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/295329,http://sws.geonames.org/2479320/,edh,14.194,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/295280,http://sws.geonames.org/2476660/,edh,0.583,precise,"settlement",PPL
http://pleiades.stoa.org/places/295276,http://sws.geonames.org/2507480/,edh,1.655,precise,"settlement",PPLC
http://pleiades.stoa.org/places/295253,http://sws.geonames.org/2499846/,edh,0.922,precise,"settlement",PPL
http://pleiades.stoa.org/places/295221,http://sws.geonames.org/2479161/,edh,0.254,precise,"settlement",PPL
http://pleiades.stoa.org/places/285530,http://sws.geonames.org/2479609/,edh,5.329,precise,"river",PPL
http://pleiades.stoa.org/places/285501,http://sws.geonames.org/2475687/,edh,0.1,precise,"settlement",PPLA
http://pleiades.stoa.org/places/285495,http://sws.geonames.org/2490584/,edh,0.476,precise,"fort",PPL
http://pleiades.stoa.org/places/275740,http://sws.geonames.org/2541805/,edh,3.614,precise,"settlement",PPL
http://pleiades.stoa.org/places/275667,http://sws.geonames.org/2543549/,edh,14.161,precise,"river",PPLA3
http://pleiades.stoa.org/places/271058,http://sws.geonames.org/2514256/,edh,4108.434,unlocated,"unlocated",PPLA2
http://pleiades.stoa.org/places/270380,http://sws.geonames.org/2509543/,edh,4141.507,unlocated,"unlocated",PPLA3
http://pleiades.stoa.org/places/270344,http://sws.geonames.org/2514107/,edh,4251.974,unlocated,"unlocated",PPLA3
http://pleiades.stoa.org/places/266095,http://sws.geonames.org/2509520/,edh,46.839,precise,"villa",PPLA3
http://pleiades.stoa.org/places/266081,http://sws.geonames.org/2517900/,edh,0.276,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/266078,http://sws.geonames.org/2517432/,edh,0.058,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/266066,http://sws.geonames.org/3120410/,edh,33.163,precise,"urban, circus, church, settlement, architecturalcomplex",PPLA3
http://pleiades.stoa.org/places/266066,http://sws.geonames.org/2512437/,edh,14.455,precise,"urban, circus, church, settlement, architecturalcomplex",PPLA3
http://pleiades.stoa.org/places/266066,http://sws.geonames.org/2510409/,edh,0.224,precise,"urban, circus, church, settlement, architecturalcomplex",PPLA
http://pleiades.stoa.org/places/266048,http://sws.geonames.org/2522137/,edh,0.386,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/266038,http://sws.geonames.org/2521847/,edh,0.073,precise,"aqueduct, bath, production, settlement, port",PPLA3
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/3124392/,edh,50.076,precise,"settlement, theatre",PPLA3
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/2522053/,edh,11.888,precise,"settlement, theatre",PPLA3
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/2521114/,edh,6.726,precise,"settlement, theatre",PPLA3
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/2521085/,edh,6.399,precise,"settlement, theatre",PPLA3
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/2520709/,edh,28.739,precise,"settlement, theatre",PPLA3
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/2520271/,edh,5.129,precise,"settlement, theatre",PPLA3
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/2519069/,edh,6.399,precise,"settlement, theatre",PPL
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/2519066/,edh,6.399,precise,"settlement, theatre",PPL
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/2517755/,edh,5.014,precise,"settlement, theatre",PPL
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/2517223/,edh,3.579,precise,"settlement, theatre",PPLA3
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/2514058/,edh,23.54,precise,"settlement, theatre",PPL
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/2513180/,edh,22.212,precise,"settlement, theatre",PPLA3
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/2513115/,edh,32.133,precise,"settlement, theatre",PPLA3
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/2512636/,edh,2.21,precise,"settlement, theatre",PPLA3
http://pleiades.stoa.org/places/266021,http://sws.geonames.org/2511619/,edh,1.117,precise,"settlement, theatre",PPL
http://pleiades.stoa.org/places/266019,http://sws.geonames.org/2522129/,edh,21.284,precise,"river",PPLA3
http://pleiades.stoa.org/places/266019,http://sws.geonames.org/2521325/,edh,8.851,precise,"river",PPLA3
http://pleiades.stoa.org/places/266019,http://sws.geonames.org/2520320/,edh,7.822,precise,"river",PPLA3
http://pleiades.stoa.org/places/266019,http://sws.geonames.org/2520150/,edh,17.937,precise,"river",PPLA3
http://pleiades.stoa.org/places/266019,http://sws.geonames.org/2518949/,edh,30.809,precise,"river",PPLA3
http://pleiades.stoa.org/places/266019,http://sws.geonames.org/2518011/,edh,16.757,precise,"river",PPLA3
http://pleiades.stoa.org/places/266019,http://sws.geonames.org/2517989/,edh,9.554,precise,"river",PPL
http://pleiades.stoa.org/places/266019,http://sws.geonames.org/2517523/,edh,38.343,precise,"river",PPL
http://pleiades.stoa.org/places/266019,http://sws.geonames.org/2516345/,edh,3.58,precise,"river",PPLA3
http://pleiades.stoa.org/places/266019,http://sws.geonames.org/2514192/,edh,9.582,precise,"river",PPLA3
http://pleiades.stoa.org/places/266019,http://sws.geonames.org/2513614/,edh,13.753,precise,"river",PPLA3
http://pleiades.stoa.org/places/266019,http://sws.geonames.org/2513130/,edh,7.192,precise,"river",PPL
http://pleiades.stoa.org/places/266019,http://sws.geonames.org/2509934/,edh,18.679,precise,"river",PPLA3
http://pleiades.stoa.org/places/265998,http://sws.geonames.org/2512989/,edh,0.022,precise,"settlement",PPLA
http://pleiades.stoa.org/places/265994,http://sws.geonames.org/2522242/,edh,136.756,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265994,http://sws.geonames.org/2516317/,edh,7.351,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265994,http://sws.geonames.org/2516304/,edh,18.259,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265994,http://sws.geonames.org/2514211/,edh,8.328,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265985,http://sws.geonames.org/2518607/,edh,1.372,precise,"settlement",PPL
http://pleiades.stoa.org/places/265982,http://sws.geonames.org/2520084/,edh,214.658,precise,"settlement",PPL
http://pleiades.stoa.org/places/265982,http://sws.geonames.org/2516732/,edh,8.401,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265982,http://sws.geonames.org/2514896/,edh,8.694,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265970,http://sws.geonames.org/2515908/,edh,0.159,precise,"settlement",PPL
http://pleiades.stoa.org/places/265954,http://sws.geonames.org/2521978/,edh,0.303,precise,"basilica, plaza, bay, bath, findspot, settlement",PPLA2
http://pleiades.stoa.org/places/265946,http://sws.geonames.org/2521991/,edh,0.025,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265939,http://sws.geonames.org/2516733/,edh,7.188,precise,"settlement",PPL
http://pleiades.stoa.org/places/265939,http://sws.geonames.org/2514411/,edh,41.699,precise,"settlement",PPL
http://pleiades.stoa.org/places/265937,http://sws.geonames.org/3120288/,edh,410.354,precise,"settlement",PPL
http://pleiades.stoa.org/places/265930,http://sws.geonames.org/2521842/,edh,12.908,precise,"settlement",PPL
http://pleiades.stoa.org/places/265930,http://sws.geonames.org/2521715/,edh,2.239,precise,"settlement",PPL
http://pleiades.stoa.org/places/265930,http://sws.geonames.org/2513801/,edh,8.233,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265930,http://sws.geonames.org/2512509/,edh,2.368,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265930,http://sws.geonames.org/2509975/,edh,5.969,precise,"settlement",PPL
http://pleiades.stoa.org/places/265929,http://sws.geonames.org/2511063/,edh,0.09,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265925,http://sws.geonames.org/2517494/,edh,0.168,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265925,http://sws.geonames.org/2512282/,edh,9.181,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265922,http://sws.geonames.org/2518559/,edh,2.561,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265919,http://sws.geonames.org/2514392/,edh,8.954,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265899,http://sws.geonames.org/2517679/,edh,3.408,precise,"temple",PPLA3
http://pleiades.stoa.org/places/265893,http://sws.geonames.org/2515868/,edh,231.697,precise,"settlement",PPL
http://pleiades.stoa.org/places/265893,http://sws.geonames.org/2513595/,edh,0.253,precise,"settlement",PPL
http://pleiades.stoa.org/places/265890,http://sws.geonames.org/2518555/,edh,0.427,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265884,http://sws.geonames.org/2516479/,edh,7.918,precise,"island",PPLA3
http://pleiades.stoa.org/places/265867,http://sws.geonames.org/2514392/,edh,9.047,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265867,http://sws.geonames.org/2513390/,edh,157.0,precise,"settlement",PPL
http://pleiades.stoa.org/places/265867,http://sws.geonames.org/2509363/,edh,0.108,precise,"settlement",PPL
http://pleiades.stoa.org/places/265849,http://sws.geonames.org/2520058/,edh,0.415,precise,"settlement, amphitheatre, temple, theatre",PPLA3
http://pleiades.stoa.org/places/265846,http://sws.geonames.org/2520179/,edh,0.07,precise,"settlement",PPL
http://pleiades.stoa.org/places/265839,http://sws.geonames.org/2517898/,edh,10.963,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265836,http://sws.geonames.org/2520735/,edh,6.272,precise,"station",PPLA3
http://pleiades.stoa.org/places/265834,http://sws.geonames.org/2510693/,edh,0.554,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265826,http://sws.geonames.org/2520558/,edh,17.035,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265826,http://sws.geonames.org/2519651/,edh,0.703,precise,"settlement",PPL
http://pleiades.stoa.org/places/265823,http://sws.geonames.org/2521215/,edh,0.177,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265820,http://sws.geonames.org/2509495/,edh,0.814,precise,"settlement",PPL
http://pleiades.stoa.org/places/265810,http://sws.geonames.org/2517482/,edh,11.377,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265810,http://sws.geonames.org/2516395/,edh,2.972,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/265808,http://sws.geonames.org/2519240/,edh,22.189,precise,"settlement, fort",PPLA2
http://pleiades.stoa.org/places/265808,http://sws.geonames.org/2511186/,edh,2.862,precise,"settlement, fort",PPL
http://pleiades.stoa.org/places/265801,http://sws.geonames.org/2520045/,edh,4.242,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265799,http://sws.geonames.org/2521710/,edh,0.147,precise,"settlement, bath",PPLA3
http://pleiades.stoa.org/places/265798,http://sws.geonames.org/2521710/,edh,0.147,precise,"mine",PPLA3
http://pleiades.stoa.org/places/265763,http://sws.geonames.org/2522483/,edh,0.23,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/265762,http://sws.geonames.org/2522430/,edh,0.245,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/260637,http://sws.geonames.org/2263049/,edh,4290.599,unlocated,"unlocated",PPLA2
http://pleiades.stoa.org/places/260603,http://sws.geonames.org/2263458/,edh,4320.085,unlocated,"unlocated",PPLA2
http://pleiades.stoa.org/places/256503,http://sws.geonames.org/2519163/,edh,204.792,precise,"settlement, theatre",PPL
http://pleiades.stoa.org/places/256503,http://sws.geonames.org/2513052/,edh,0.498,precise,"settlement, theatre",PPLA3
http://pleiades.stoa.org/places/256499,http://sws.geonames.org/2517740/,edh,3.425,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256492,http://sws.geonames.org/2515002/,edh,174.628,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256492,http://sws.geonames.org/2512260/,edh,158.854,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256492,http://sws.geonames.org/2511946/,edh,168.558,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256492,http://sws.geonames.org/2509949/,edh,193.534,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256492,http://sws.geonames.org/2509594/,edh,182.693,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256491,http://sws.geonames.org/2522114/,edh,26.731,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256491,http://sws.geonames.org/2522070/,edh,11.961,precise,"settlement",PPL
http://pleiades.stoa.org/places/256491,http://sws.geonames.org/2519284/,edh,17.4,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256491,http://sws.geonames.org/2516789/,edh,14.001,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256491,http://sws.geonames.org/2511680/,edh,18.401,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256470,http://sws.geonames.org/2510487/,edh,0.612,precise,"settlement",PPL
http://pleiades.stoa.org/places/256456,http://sws.geonames.org/2518791/,edh,19.401,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256456,http://sws.geonames.org/2512805/,edh,8.947,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256456,http://sws.geonames.org/2510329/,edh,1.455,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256456,http://sws.geonames.org/2509562/,edh,17.504,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256453,http://sws.geonames.org/322001/,edh,3105.95,precise,"settlement, theatre, plaza",PPLA3
http://pleiades.stoa.org/places/256453,http://sws.geonames.org/2517534/,edh,14.447,precise,"settlement, theatre, plaza",PPLA3
http://pleiades.stoa.org/places/256451,http://sws.geonames.org/2262926/,edh,0.267,precise,"bridge",PPLA2
http://pleiades.stoa.org/places/256449,http://sws.geonames.org/2514553/,edh,19.561,precise,"settlement",PPL
http://pleiades.stoa.org/places/256444,http://sws.geonames.org/2516325/,edh,0.195,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256417,http://sws.geonames.org/2510073/,edh,0.409,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256411,http://sws.geonames.org/2513120/,edh,43.16,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256408,http://sws.geonames.org/2520266/,edh,1.88,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256397,http://sws.geonames.org/2519889/,edh,1.204,precise,"settlement, theatre",PPLA3
http://pleiades.stoa.org/places/256358,http://sws.geonames.org/2270985/,edh,0.185,precise,"settlement",PPLA
http://pleiades.stoa.org/places/256347,http://sws.geonames.org/2521557/,edh,255.419,precise,"settlement",PPL
http://pleiades.stoa.org/places/256347,http://sws.geonames.org/2517820/,edh,0.134,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256347,http://sws.geonames.org/2516773/,edh,8.451,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256346,http://sws.geonames.org/2268339/,edh,91.015,precise,"settlement",PPLA
http://pleiades.stoa.org/places/256338,http://sws.geonames.org/2267057/,edh,1.074,precise,"settlement",PPLC
http://pleiades.stoa.org/places/256334,http://sws.geonames.org/2518394/,edh,106.248,precise,"settlement",PPL
http://pleiades.stoa.org/places/256334,http://sws.geonames.org/2516118/,edh,27.379,precise,"settlement",PPL
http://pleiades.stoa.org/places/256332,http://sws.geonames.org/2517500/,edh,0.286,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256332,http://sws.geonames.org/2515801/,edh,11.29,precise,"settlement",PPL
http://pleiades.stoa.org/places/256322,http://sws.geonames.org/2515096/,edh,0.31,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256310,http://sws.geonames.org/2513601/,edh,0.377,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256298,http://sws.geonames.org/2513968/,edh,0.423,precise,"settlement, theatre",PPLA3
http://pleiades.stoa.org/places/256292,http://sws.geonames.org/2517515/,edh,3.568,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256275,http://sws.geonames.org/2513509/,edh,0.247,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256261,http://sws.geonames.org/2515532/,edh,3.078,precise,"settlement",PPL
http://pleiades.stoa.org/places/256261,http://sws.geonames.org/2514894/,edh,0.067,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256236,http://sws.geonames.org/2518946/,edh,90.626,precise,"settlement",PPL
http://pleiades.stoa.org/places/256236,http://sws.geonames.org/2517909/,edh,4.382,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256236,http://sws.geonames.org/2514226/,edh,3.129,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256236,http://sws.geonames.org/2512099/,edh,10.788,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256236,http://sws.geonames.org/2509365/,edh,0.364,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256234,http://sws.geonames.org/2266442/,edh,0.61,precise,"settlement, bridge",PPLA2
http://pleiades.stoa.org/places/256232,http://sws.geonames.org/3125823/,edh,466.398,precise,"settlement",PPL
http://pleiades.stoa.org/places/256232,http://sws.geonames.org/2515313/,edh,494.644,precise,"settlement",PPL
http://pleiades.stoa.org/places/256232,http://sws.geonames.org/2515086/,edh,200.511,precise,"settlement",PPL
http://pleiades.stoa.org/places/256232,http://sws.geonames.org/2514073/,edh,212.856,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256232,http://sws.geonames.org/2510315/,edh,205.011,precise,"settlement",PPL
http://pleiades.stoa.org/places/256232,http://sws.geonames.org/2510301/,edh,214.88,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256231,http://sws.geonames.org/2511495/,edh,6.326,precise,"settlement, amphitheatre, temple, theatre",PPLA3
http://pleiades.stoa.org/places/256231,http://sws.geonames.org/2511064/,edh,0.751,precise,"settlement, amphitheatre, temple, theatre",PPLA3
http://pleiades.stoa.org/places/256228,http://sws.geonames.org/2512294/,edh,0.239,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256226,http://sws.geonames.org/2522335/,edh,0.71,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256220,http://sws.geonames.org/2267426/,edh,0.107,precise,"settlement",PPL
http://pleiades.stoa.org/places/256210,http://sws.geonames.org/2510911/,edh,2.043,precise,"settlement",PPLA
http://pleiades.stoa.org/places/256177,http://sws.geonames.org/2520600/,edh,0.157,precise,"settlement, arch, theatre, townhouse",PPLA2
http://pleiades.stoa.org/places/256157,http://sws.geonames.org/2518020/,edh,0.489,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256155,http://sws.geonames.org/2517913/,edh,8.788,precise,"theatre, circus, settlement, amphitheatre, temple",PPLA3
http://pleiades.stoa.org/places/256155,http://sws.geonames.org/2514460/,edh,51.963,precise,"theatre, circus, settlement, amphitheatre, temple",PPL
http://pleiades.stoa.org/places/256155,http://sws.geonames.org/2513917/,edh,0.308,precise,"theatre, circus, settlement, amphitheatre, temple",PPLA
http://pleiades.stoa.org/places/256155,http://sws.geonames.org/2509947/,edh,73.046,precise,"theatre, circus, settlement, amphitheatre, temple",PPLA3
http://pleiades.stoa.org/places/256149,http://sws.geonames.org/2517512/,edh,10.022,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256149,http://sws.geonames.org/2516630/,edh,8.476,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256128,http://sws.geonames.org/2519240/,edh,0.949,precise,"bridge, bath, settlement, amphitheatre, temple",PPLA2
http://pleiades.stoa.org/places/256124,http://sws.geonames.org/2515493/,edh,14.269,precise,"settlement",PPL
http://pleiades.stoa.org/places/256091,http://sws.geonames.org/2516326/,edh,0.115,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256057,http://sws.geonames.org/2520832/,edh,6.861,precise,"settlement",PPL
http://pleiades.stoa.org/places/256056,http://sws.geonames.org/2517004/,edh,8.857,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256041,http://sws.geonames.org/2520590/,edh,10.146,precise,"mine",PPLA3
http://pleiades.stoa.org/places/256006,http://sws.geonames.org/2567224/,edh,51.892,rough,"river",PPL
http://pleiades.stoa.org/places/256004,http://sws.geonames.org/2521183/,edh,8.45,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256004,http://sws.geonames.org/2516695/,edh,0.171,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/256004,http://sws.geonames.org/2514538/,edh,29.354,precise,"settlement",PPL
http://pleiades.stoa.org/places/256002,http://sws.geonames.org/2514893/,edh,0.118,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/255996,http://sws.geonames.org/2518770/,edh,0.273,precise,"settlement, amphitheatre",PPLA3
http://pleiades.stoa.org/places/255996,http://sws.geonames.org/2515403/,edh,141.024,precise,"settlement, amphitheatre",PPL
http://pleiades.stoa.org/places/255994,http://sws.geonames.org/2513961/,edh,1.207,precise,"settlement",PPL
http://pleiades.stoa.org/places/255991,http://sws.geonames.org/3116009/,edh,499.471,precise,"settlement",PPL
http://pleiades.stoa.org/places/255991,http://sws.geonames.org/2521585/,edh,15.434,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/255990,http://sws.geonames.org/2519696/,edh,1.06,precise,"settlement",PPL
http://pleiades.stoa.org/places/255990,http://sws.geonames.org/2515173/,edh,250.764,precise,"settlement",PPL
http://pleiades.stoa.org/places/255982,http://sws.geonames.org/2264538/,edh,25.012,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/255981,http://sws.geonames.org/2521665/,edh,0.174,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/255975,http://sws.geonames.org/2271059/,edh,7.539,precise,"settlement, villa",PPL
http://pleiades.stoa.org/places/255975,http://sws.geonames.org/2264508/,edh,9.217,precise,"settlement, villa",PPLA
http://pleiades.stoa.org/places/255970,http://sws.geonames.org/2521893/,edh,0.719,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/255969,http://sws.geonames.org/2521937/,edh,0.167,precise,"mine",PPLA3
http://pleiades.stoa.org/places/255951,http://sws.geonames.org/2477715/,edh,805.431,rough,"unknown",PPL
http://pleiades.stoa.org/places/255947,http://sws.geonames.org/2271841/,edh,0.255,precise,"station",PPL
http://pleiades.stoa.org/places/252224,http://sws.geonames.org/3119193/,edh,4583.91,unlocated,"unlocated",PPL
http://pleiades.stoa.org/places/246748,http://sws.geonames.org/3127611/,edh,0.045,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246729,http://sws.geonames.org/3106375/,edh,0.101,precise,"settlement",PPL
http://pleiades.stoa.org/places/246721,http://sws.geonames.org/3123622/,edh,1.408,precise,"settlement",PPL
http://pleiades.stoa.org/places/246708,http://sws.geonames.org/3129658/,edh,2.501,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246708,http://sws.geonames.org/3107481/,edh,0.108,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246688,http://sws.geonames.org/3115336/,edh,8.702,precise,"settlement",PPL
http://pleiades.stoa.org/places/246679,http://sws.geonames.org/2973385/,edh,0.735,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/246640,http://sws.geonames.org/3108961/,edh,136.463,precise,"station",PPLA3
http://pleiades.stoa.org/places/246600,http://sws.geonames.org/2981428/,edh,0.026,precise,"temple",PPL
http://pleiades.stoa.org/places/246571,http://sws.geonames.org/2985925/,edh,0.348,precise,"station, port, settlement-modern",PPL
http://pleiades.stoa.org/places/246539,http://sws.geonames.org/3120514/,edh,0.392,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/246518,http://sws.geonames.org/2517643/,edh,584.004,precise,"settlement",PPL
http://pleiades.stoa.org/places/246471,http://sws.geonames.org/3118342/,edh,0.054,precise,"settlement",PPL
http://pleiades.stoa.org/places/246446,http://sws.geonames.org/3107661/,edh,381.352,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246437,http://sws.geonames.org/3129607/,edh,306.906,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246437,http://sws.geonames.org/3127161/,edh,309.329,precise,"settlement",PPL
http://pleiades.stoa.org/places/246437,http://sws.geonames.org/3117164/,edh,310.533,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246437,http://sws.geonames.org/2989569/,edh,0.519,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246436,http://sws.geonames.org/3117164/,edh,0.401,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246433,http://sws.geonames.org/3020281/,edh,0.135,precise,"settlement",PPL
http://pleiades.stoa.org/places/246431,http://sws.geonames.org/3129099/,edh,19.828,precise,"settlement",PPL
http://pleiades.stoa.org/places/246431,http://sws.geonames.org/3118514/,edh,0.324,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/246413,http://sws.geonames.org/3030589/,edh,0.159,precise,"settlement",PPL
http://pleiades.stoa.org/places/246406,http://sws.geonames.org/3121456/,edh,0.491,precise,"settlement",PPLA2
http://pleiades.stoa.org/places/246406,http://sws.geonames.org/3114549/,edh,3.356,precise,"settlement",PPL
http://pleiades.stoa.org/places/246384,http://sws.geonames.org/3130601/,edh,31.241,precise,"settlement",PPLA3
http://pleiades.stoa.org/places/246382,http://sws.geonames.org/3112680/,edh,103.187,precise,"settlement, amphitheatre, port",PPLA3
